booking_id;booking_date;customer_id;flight_id;booking_channel;fare_class;fare_family;ticket_price_usd;ancillary_revenue_usd;bags_count;seat_selection_flag;booking_status
BKG007970;2024-12-11;CUST0099;FLT00334;Corporate Desk;Premium Economy;Standard;$504,00;$0,00;0;1;Flown
BKG007971;2025-01-13;CUST0062;FLT00334;Corporate Desk;Economy;Basic;$162,00;$30,00;1;1;Flown
BKG007972;2025-01-10;CUST0114;FLT00334;Mobile App;Economy;Flex;$223,02;$12,00;0;1;Flown
BKG007973;2025-01-02;CUST0136;FLT00334;Web;Economy;Flex;$303,26;$12,00;0;0;Confirmed
BKG007974;2024-12-13;CUST0016;FLT00334;Travel Agency;Economy;Basic;$110,70;$12,00;0;1;Flown
BKG007975;2024-12-05;CUST0153;FLT00334;Travel Agency;Business;Basic;$410,40;$18,00;1;0;Confirmed
BKG007976;2024-12-01;CUST0285;FLT00335;Travel Agency;Economy;Basic;$253,80;$30,00;1;0;Flown
BKG007977;2024-11-28;CUST0228;FLT00335;Web;Business;Standard;$451,20;$0,00;0;0;Flown
BKG007978;2024-11-25;CUST0092;FLT00335;Travel Agency;Business;Basic;$671,76;$0,00;0;0;Flown
BKG007979;2024-11-26;CUST0126;FLT00335;Web;Economy;Flex;$395,30;$30,00;1;0;Confirmed
BKG007980;2024-11-24;CUST0206;FLT00335;Corporate Desk;Economy;Basic;$277,20;$18,00;1;1;Flown
BKG007981;2024-12-20;CUST0257;FLT00335;Web;Economy;Flex;$269,04;$0,00;0;0;Confirmed
BKG007982;2025-01-18;CUST0068;FLT00335;Web;Economy;Flex;$383,50;$36,00;2;1;Flown
BKG007983;2024-12-24;CUST0117;FLT00335;Corporate Desk;Economy;Standard;$170,00;$0,00;0;1;Confirmed
BKG007984;2025-01-08;CUST0224;FLT00335;Travel Agency;Economy;Standard;$254,00;$36,00;2;0;Flown
BKG007985;2024-12-16;CUST0294;FLT00335;Web;Business;Basic;$572,40;$0,00;0;0;Flown
BKG007986;2024-12-02;CUST0127;FLT00335;Mobile App;Business;Basic;$574,56;$18,00;1;1;Flown
BKG007987;2024-12-07;CUST0047;FLT00335;Travel Agency;Economy;Flex;$365,80;$18,00;1;0;Flown
BKG007988;2024-11-24;CUST0105;FLT00335;Travel Agency;Economy;Standard;$191,00;$30,00;1;0;Flown
BKG007989;2024-12-10;CUST0269;FLT00335;Corporate Desk;Economy;Basic;$294,30;$0,00;0;1;Confirmed
BKG007990;2025-01-09;CUST0246;FLT00335;Corporate Desk;Economy;Standard;$340,00;$18,00;1;0;Flown
BKG007991;2024-12-27;CUST0069;FLT00335;Mobile App;Economy;Flex;$165,20;$18,00;1;0;Flown
BKG007992;2024-12-05;CUST0125;FLT00335;Travel Agency;Premium Economy;Standard;$508,50;$18,00;1;0;Flown
BKG007993;2025-01-04;CUST0166;FLT00335;Web;Economy;Standard;$309,00;$30,00;1;0;Flown
BKG007994;2024-11-27;CUST0069;FLT00335;Travel Agency;Business;Flex;$696,67;$18,00;1;1;Changed
BKG007995;2024-12-14;CUST0044;FLT00335;Web;Economy;Basic;$145,80;$30,00;1;1;Flown
BKG007996;2024-12-28;CUST0158;FLT00335;Corporate Desk;Premium Economy;Basic;$253,80;$18,00;1;0;Flown
BKG007997;2024-11-30;CUST0180;FLT00335;Corporate Desk;Economy;Standard;$165,00;$18,00;1;0;Confirmed
BKG007998;2024-12-07;CUST0030;FLT00335;Web;Economy;Standard;$321,00;$30,00;1;1;Flown
BKG007999;2025-01-16;CUST0063;FLT00335;Web;Economy;Standard;$346,00;$18,00;1;1;Flown
BKG008000;2024-12-05;CUST0210;FLT00335;Corporate Desk;Economy;Standard;$285,00;$36,00;2;1;Confirmed
BKG008001;2024-11-30;CUST0044;FLT00336;Travel Agency;Economy;Standard;$170,00;$0,00;0;0;Flown
BKG008002;2025-01-05;CUST0126;FLT00336;Travel Agency;Business;Basic;$332,64;$0,00;0;1;Confirmed
BKG008003;2025-01-06;CUST0119;FLT00336;Corporate Desk;Economy;Basic;$323,10;$18,00;1;1;Flown
BKG008004;2024-12-27;CUST0270;FLT00336;Web;Premium Economy;Flex;$327,45;$36,00;2;0;Flown
BKG008005;2025-01-09;CUST0294;FLT00336;Mobile App;Economy;Basic;$119,70;$18,00;1;0;Flown
BKG008006;2025-01-11;CUST0188;FLT00336;Travel Agency;Economy;Basic;$286,20;$18,00;1;0;Flown
BKG008007;2024-11-24;CUST0015;FLT00336;Travel Agency;Economy;Standard;$191,00;$48,00;2;1;Flown
BKG008008;2025-01-06;CUST0129;FLT00336;Mobile App;Economy;Standard;$244,00;$30,00;1;0;Flown
BKG008009;2024-12-26;CUST0097;FLT00336;Corporate Desk;Economy;Standard;$204,00;$0,00;0;0;Flown
BKG008010;2024-12-27;CUST0227;FLT00336;Mobile App;Economy;Standard;$157,00;$18,00;1;0;Flown
BKG008011;2025-01-01;CUST0279;FLT00336;Travel Agency;Economy;Flex;$414,18;$18,00;1;0;Flown
BKG008012;2024-12-08;CUST0094;FLT00336;Mobile App;Economy;Standard;$236,00;$18,00;1;0;Flown
BKG008013;2024-11-24;CUST0226;FLT00336;Corporate Desk;Economy;Basic;$125,10;$48,00;2;0;Flown
BKG008014;2024-12-09;CUST0097;FLT00336;Web;Economy;Basic;$292,50;$0,00;0;0;Confirmed
BKG008015;2024-12-18;CUST0142;FLT00336;Web;Economy;Basic;$138,60;$12,00;0;1;Flown
BKG008016;2024-12-11;CUST0177;FLT00336;Web;Economy;Flex;$197,06;$48,00;2;0;Flown
BKG008017;2024-11-23;CUST0138;FLT00336;Web;Economy;Standard;$227,00;$30,00;1;0;Flown
BKG008018;2025-01-05;CUST0199;FLT00336;Web;Economy;Flex;$181,72;$0,00;0;1;Flown
BKG008019;2024-11-24;CUST0196;FLT00336;Web;Business;Flex;$875,09;$0,00;0;1;Flown
BKG008020;2025-01-18;CUST0292;FLT00336;Mobile App;Economy;Basic;$270,00;$18,00;1;1;Confirmed
BKG008021;2024-12-30;CUST0078;FLT00336;Corporate Desk;Economy;Standard;$253,00;$18,00;1;1;Flown
BKG008022;2024-12-23;CUST0281;FLT00336;Web;Economy;Basic;$184,50;$30,00;1;0;Flown
BKG008023;2025-01-06;CUST0159;FLT00336;Web;Economy;Flex;$273,76;$18,00;1;1;Flown
BKG008024;2024-11-28;CUST0051;FLT00336;Corporate Desk;Business;Basic;$559,44;$18,00;1;1;Flown
BKG008025;2025-01-15;CUST0224;FLT00336;Mobile App;Economy;Standard;$234,00;$18,00;1;1;Flown
BKG008026;2025-01-07;CUST0208;FLT00337;Corporate Desk;Business;Standard;$316,80;$36,00;2;0;Flown
BKG008027;2024-12-16;CUST0133;FLT00337;Web;Economy;Basic;$136,80;$18,00;1;0;Confirmed
BKG008028;2024-12-20;CUST0274;FLT00337;Corporate Desk;Premium Economy;Standard;$105,00;$18,00;1;0;Flown
BKG008029;2024-12-04;CUST0045;FLT00337;Web;Premium Economy;Standard;$130,50;$18,00;1;0;Flown
BKG008030;2025-01-12;CUST0092;FLT00337;Travel Agency;Economy;Basic;$95,40;$30,00;1;0;Flown
BKG008031;2025-01-20;CUST0290;FLT00337;Corporate Desk;Economy;Basic;$102,60;$18,00;1;0;Flown
BKG008032;2024-12-23;CUST0192;FLT00337;Web;Economy;Basic;$145,80;$18,00;1;1;No Show
BKG008033;2025-01-18;CUST0064;FLT00337;Web;Economy;Basic;$108,00;$36,00;2;0;Flown
BKG008034;2025-01-12;CUST0231;FLT00337;Corporate Desk;Economy;Standard;$149,00;$0,00;0;1;Flown
BKG008035;2025-01-14;CUST0174;FLT00337;Travel Agency;Economy;Standard;$140,00;$18,00;1;1;Confirmed
BKG008036;2025-01-07;CUST0173;FLT00337;Travel Agency;Economy;Basic;$134,10;$18,00;1;0;Flown
BKG008037;2025-01-11;CUST0040;FLT00337;Mobile App;Economy;Basic;$111,60;$30,00;1;0;Confirmed
BKG008038;2024-12-13;CUST0230;FLT00337;Corporate Desk;Economy;Standard;$132,00;$30,00;1;0;Flown
BKG008039;2024-11-23;CUST0129;FLT00337;Travel Agency;Premium Economy;Basic;$109,35;$18,00;1;0;Flown
BKG008040;2024-12-15;CUST0073;FLT00337;Corporate Desk;Economy;Standard;$77,00;$18,00;1;1;Flown
BKG008041;2025-01-14;CUST0202;FLT00337;Corporate Desk;Economy;Basic;$135,00;$18,00;1;1;Confirmed
BKG008042;2024-12-29;CUST0288;FLT00337;Mobile App;Business;Basic;$246,24;$18,00;1;1;Flown
BKG008043;2024-12-26;CUST0225;FLT00337;Mobile App;Premium Economy;Standard;$123,00;$0,00;0;1;Flown
BKG008044;2025-01-15;CUST0039;FLT00337;Mobile App;Premium Economy;Standard;$144,00;$18,00;1;0;Flown
BKG008045;2025-01-20;CUST0131;FLT00337;Travel Agency;Economy;Flex;$106,20;$30,00;1;0;Confirmed
BKG008046;2025-01-15;CUST0097;FLT00337;Mobile App;Economy;Standard;$128,00;$18,00;1;0;Flown
BKG008047;2024-12-01;CUST0247;FLT00337;Corporate Desk;Economy;Basic;$91,80;$18,00;1;0;Flown
BKG008048;2024-12-05;CUST0015;FLT00337;Travel Agency;Economy;Basic;$93,60;$18,00;1;1;Confirmed
BKG008049;2025-01-10;CUST0251;FLT00337;Corporate Desk;Economy;Standard;$168,00;$0,00;0;1;Flown
BKG008050;2024-12-09;CUST0064;FLT00337;Web;Business;Basic;$170,64;$18,00;1;0;Flown
BKG008051;2025-01-01;CUST0291;FLT00338;Mobile App;Economy;Standard;$86,00;$18,00;1;1;Flown
BKG008052;2024-12-27;CUST0232;FLT00338;Corporate Desk;Economy;Basic;$140,40;$36,00;2;0;Flown
BKG008053;2024-12-06;CUST0293;FLT00338;Corporate Desk;Business;Standard;$192,00;$18,00;1;0;Flown
BKG008054;2024-11-28;CUST0113;FLT00338;Web;Economy;Basic;$114,30;$12,00;0;0;Flown
BKG008055;2024-11-29;CUST0297;FLT00338;Travel Agency;Premium Economy;Basic;$170,10;$18,00;1;0;Confirmed
BKG008056;2025-01-13;CUST0122;FLT00338;Corporate Desk;Economy;Flex;$95,58;$0,00;0;0;Flown
BKG008057;2024-12-01;CUST0185;FLT00338;Corporate Desk;Premium Economy;Standard;$216,00;$36,00;2;0;Flown
BKG008058;2024-12-27;CUST0274;FLT00338;Web;Economy;Flex;$162,84;$30,00;1;0;Flown
BKG008059;2024-12-04;CUST0248;FLT00338;Corporate Desk;Economy;Basic;$86,40;$18,00;1;1;Flown
BKG008060;2025-01-13;CUST0208;FLT00338;Corporate Desk;Economy;Basic;$68,40;$48,00;2;0;Flown
BKG008061;2025-01-04;CUST0275;FLT00338;Travel Agency;Economy;Basic;$149,40;$18,00;1;0;Flown
BKG008062;2025-01-05;CUST0285;FLT00338;Mobile App;Economy;Basic;$80,10;$18,00;1;1;Confirmed
BKG008063;2024-12-23;CUST0043;FLT00338;Corporate Desk;Economy;Basic;$80,10;$12,00;0;0;No Show
BKG008064;2024-11-26;CUST0202;FLT00338;Travel Agency;Business;Standard;$242,40;$18,00;1;0;Confirmed
BKG008065;2024-12-24;CUST0139;FLT00338;Travel Agency;Economy;Flex;$92,04;$18,00;1;0;Flown
BKG008066;2024-12-29;CUST0192;FLT00338;Travel Agency;Economy;Standard;$97,00;$0,00;0;1;Flown
BKG008067;2024-12-04;CUST0058;FLT00338;Web;Economy;Basic;$121,50;$18,00;1;0;Flown
BKG008068;2024-12-04;CUST0048;FLT00338;Mobile App;Economy;Basic;$120,60;$30,00;1;1;Flown
BKG008069;2024-12-12;CUST0254;FLT00338;Corporate Desk;Economy;Basic;$90,00;$30,00;1;1;Flown
BKG008070;2024-12-06;CUST0281;FLT00338;Travel Agency;Economy;Basic;$79,20;$0,00;0;1;Flown
BKG008071;2024-12-18;CUST0054;FLT00338;Web;Economy;Standard;$127,00;$30,00;1;0;Flown
BKG008072;2025-01-10;CUST0061;FLT00338;Corporate Desk;Economy;Standard;$93,00;$18,00;1;1;Flown
BKG008073;2024-12-29;CUST0206;FLT00338;Mobile App;Premium Economy;Standard;$246,00;$36,00;2;1;Flown
BKG008074;2024-12-06;CUST0229;FLT00338;Corporate Desk;Economy;Basic;$92,70;$18,00;1;0;Confirmed
BKG008075;2024-12-22;CUST0205;FLT00338;Web;Premium Economy;Basic;$224,10;$0,00;0;0;Flown
BKG008076;2024-12-31;CUST0008;FLT00339;Travel Agency;Economy;Standard;$158,00;$18,00;1;1;Flown
BKG008077;2024-12-17;CUST0187;FLT00339;Mobile App;Economy;Flex;$96,76;$36,00;2;1;Flown
BKG008078;2024-11-27;CUST0134;FLT00339;Web;Premium Economy;Standard;$153,00;$36,00;2;0;Flown
BKG008079;2025-01-17;CUST0055;FLT00339;Travel Agency;Economy;Basic;$64,80;$36,00;2;0;Flown
BKG008080;2024-12-03;CUST0099;FLT00339;Travel Agency;Economy;Basic;$87,30;$30,00;1;0;Flown
BKG008081;2024-12-26;CUST0250;FLT00339;Corporate Desk;Premium Economy;Standard;$117,00;$18,00;1;0;Flown
BKG008082;2024-11-23;CUST0259;FLT00339;Corporate Desk;Premium Economy;Flex;$192,93;$18,00;1;0;Confirmed
BKG008083;2025-01-19;CUST0150;FLT00339;Travel Agency;Business;Basic;$319,68;$36,00;2;0;Flown
BKG008084;2024-12-14;CUST0069;FLT00339;Corporate Desk;Economy;Standard;$119,00;$18,00;1;1;Flown
BKG008085;2024-12-20;CUST0052;FLT00339;Travel Agency;Business;Basic;$261,36;$36,00;2;1;Changed
BKG008086;2025-01-05;CUST0001;FLT00339;Corporate Desk;Premium Economy;Flex;$173,46;$18,00;1;0;Flown
BKG008087;2024-11-24;CUST0090;FLT00339;Mobile App;Economy;Basic;$101,70;$36,00;2;0;Flown
BKG008088;2024-12-21;CUST0175;FLT00339;Corporate Desk;Economy;Flex;$121,54;$12,00;0;1;Flown
BKG008089;2025-01-08;CUST0016;FLT00339;Corporate Desk;Premium Economy;Standard;$217,50;$18,00;1;0;Flown
BKG008090;2024-11-26;CUST0001;FLT00339;Corporate Desk;Business;Flex;$254,88;$18,00;1;0;Flown
BKG008091;2025-01-14;CUST0246;FLT00339;Corporate Desk;Economy;Basic;$147,60;$18,00;1;0;Flown
BKG008092;2024-12-23;CUST0124;FLT00339;Web;Premium Economy;Basic;$97,20;$0,00;0;0;Flown
BKG008093;2025-01-08;CUST0116;FLT00339;Mobile App;Economy;Standard;$141,00;$30,00;1;0;Confirmed
BKG008094;2025-01-20;CUST0066;FLT00339;Mobile App;Business;Basic;$313,20;$36,00;2;1;Flown
BKG008095;2024-12-30;CUST0013;FLT00339;Corporate Desk;Economy;Standard;$78,00;$36,00;2;0;Flown
BKG008096;2024-12-08;CUST0111;FLT00339;Web;Economy;Flex;$92,04;$12,00;0;1;Flown
BKG008097;2024-12-31;CUST0046;FLT00339;Web;Economy;Standard;$168,00;$30,00;1;1;Flown
BKG008098;2024-11-25;CUST0195;FLT00339;Travel Agency;Premium Economy;Standard;$196,50;$18,00;1;0;Confirmed
BKG008099;2024-12-02;CUST0295;FLT00339;Web;Economy;Standard;$108,00;$18,00;1;0;Flown
BKG008100;2024-12-25;CUST0279;FLT00339;Travel Agency;Economy;Basic;$72,00;$12,00;0;0;Flown
BKG008101;2024-12-23;CUST0017;FLT00340;Mobile App;Economy;Basic;$169,20;$12,00;0;1;Flown
BKG008102;2024-12-25;CUST0243;FLT00340;Travel Agency;Business;Basic;$730,08;$0,00;0;1;Flown
BKG008103;2025-01-08;CUST0298;FLT00340;Web;Business;Flex;$801,46;$18,00;1;0;Flown
BKG008104;2024-12-24;CUST0280;FLT00340;Web;Economy;Basic;$273,60;$30,00;1;1;Flown
BKG008105;2024-12-17;CUST0094;FLT00340;Web;Economy;Basic;$129,60;$36,00;2;0;Flown
BKG008106;2025-01-17;CUST0142;FLT00340;Mobile App;Business;Standard;$316,80;$18,00;1;1;Flown
BKG008107;2024-12-09;CUST0221;FLT00340;Mobile App;Economy;Standard;$232,00;$18,00;1;0;Flown
BKG008108;2024-12-13;CUST0291;FLT00340;Web;Economy;Basic;$302,40;$18,00;1;1;Flown
BKG008109;2024-11-29;CUST0003;FLT00340;Web;Business;Basic;$723,60;$0,00;0;0;Flown
BKG008110;2024-12-17;CUST0297;FLT00340;Corporate Desk;Economy;Standard;$185,00;$18,00;1;0;Flown
BKG008111;2024-12-16;CUST0274;FLT00340;Travel Agency;Economy;Standard;$230,00;$12,00;0;0;Flown
BKG008112;2024-12-19;CUST0179;FLT00340;Mobile App;Economy;Basic;$243,90;$30,00;1;1;Flown
BKG008113;2025-01-18;CUST0103;FLT00340;Travel Agency;Economy;Standard;$298,00;$36,00;2;1;Flown
BKG008114;2024-12-28;CUST0115;FLT00340;Mobile App;Economy;Flex;$358,72;$0,00;0;1;Flown
BKG008115;2025-01-20;CUST0043;FLT00340;Corporate Desk;Business;Basic;$460,08;$36,00;2;1;Changed
BKG008116;2025-01-06;CUST0218;FLT00340;Web;Business;Basic;$533,52;$18,00;1;1;Flown
BKG008117;2024-12-15;CUST0271;FLT00340;Mobile App;Economy;Basic;$116,10;$0,00;0;0;Flown
BKG008118;2025-01-09;CUST0052;FLT00340;Mobile App;Economy;Basic;$129,60;$48,00;2;1;No Show
BKG008119;2024-12-24;CUST0163;FLT00340;Web;Economy;Standard;$342,00;$36,00;2;1;Flown
BKG008120;2024-12-20;CUST0281;FLT00340;Web;Economy;Basic;$115,20;$12,00;0;0;Flown
BKG008121;2024-12-29;CUST0051;FLT00340;Travel Agency;Economy;Standard;$181,00;$18,00;1;1;Flown
BKG008122;2024-12-14;CUST0207;FLT00340;Mobile App;Economy;Flex;$253,70;$36,00;2;0;Flown
BKG008123;2024-11-30;CUST0115;FLT00340;Web;Economy;Standard;$124,00;$18,00;1;1;Confirmed
BKG008124;2024-12-01;CUST0089;FLT00340;Corporate Desk;Premium Economy;Basic;$402,30;$0,00;0;0;Confirmed
BKG008125;2024-12-21;CUST0252;FLT00340;Travel Agency;Economy;Flex;$224,20;$48,00;2;1;Flown
BKG008126;2025-01-12;CUST0253;FLT00341;Mobile App;Economy;Standard;$291,00;$18,00;1;1;Flown
BKG008127;2024-12-27;CUST0010;FLT00341;Mobile App;Economy;Standard;$347,00;$48,00;2;0;Flown
BKG008128;2024-12-28;CUST0181;FLT00341;Web;Economy;Standard;$125,00;$30,00;1;0;Flown
BKG008129;2024-12-28;CUST0053;FLT00341;Travel Agency;Economy;Standard;$343,00;$36,00;2;1;Flown
BKG008130;2025-01-12;CUST0037;FLT00341;Web;Economy;Basic;$238,50;$12,00;0;0;Flown
BKG008131;2024-12-07;CUST0294;FLT00341;Mobile App;Economy;Basic;$110,70;$30,00;1;0;Confirmed
BKG008132;2025-01-11;CUST0255;FLT00341;Web;Economy;Flex;$313,88;$0,00;0;1;Flown
BKG008133;2024-11-23;CUST0189;FLT00341;Web;Economy;Basic;$144,00;$30,00;1;1;Flown
BKG008134;2025-01-12;CUST0235;FLT00341;Corporate Desk;Business;Flex;$795,79;$18,00;1;1;Flown
BKG008135;2024-12-26;CUST0289;FLT00341;Corporate Desk;Economy;Flex;$358,72;$18,00;1;1;Flown
BKG008136;2024-12-06;CUST0282;FLT00341;Corporate Desk;Economy;Basic;$201,60;$18,00;1;1;Flown
BKG008137;2024-12-04;CUST0021;FLT00341;Web;Economy;Basic;$171,00;$18,00;1;0;Flown
BKG008138;2024-12-29;CUST0260;FLT00341;Travel Agency;Economy;Standard;$189,00;$18,00;1;0;Flown
BKG008139;2024-12-23;CUST0084;FLT00341;Travel Agency;Economy;Standard;$266,00;$30,00;1;1;Flown
BKG008140;2024-11-23;CUST0122;FLT00341;Mobile App;Economy;Standard;$126,00;$30,00;1;1;Flown
BKG008141;2024-12-22;CUST0233;FLT00341;Mobile App;Premium Economy;Basic;$332,10;$0,00;0;1;Confirmed
BKG008142;2024-12-13;CUST0291;FLT00341;Corporate Desk;Economy;Standard;$354,00;$12,00;0;1;Flown
BKG008143;2024-12-11;CUST0107;FLT00341;Web;Economy;Basic;$288,00;$12,00;0;0;Confirmed
BKG008144;2024-12-16;CUST0024;FLT00341;Travel Agency;Economy;Standard;$331,00;$48,00;2;1;Confirmed
BKG008145;2024-12-28;CUST0167;FLT00341;Mobile App;Economy;Standard;$273,00;$18,00;1;0;Flown
BKG008146;2024-12-23;CUST0094;FLT00341;Travel Agency;Economy;Standard;$201,00;$30,00;1;1;Flown
BKG008147;2024-11-30;CUST0063;FLT00341;Mobile App;Economy;Standard;$297,00;$18,00;1;0;Flown
BKG008148;2024-12-20;CUST0022;FLT00341;Mobile App;Economy;Basic;$175,50;$18,00;1;1;Flown
BKG008149;2024-11-28;CUST0201;FLT00341;Web;Economy;Standard;$158,00;$30,00;1;1;No Show
BKG008150;2024-12-28;CUST0227;FLT00341;Mobile App;Economy;Basic;$297,00;$12,00;0;0;Flown
BKG008151;2024-12-04;CUST0058;FLT00342;Corporate Desk;Economy;Standard;$238,00;$30,00;1;1;Flown
BKG008152;2025-01-11;CUST0098;FLT00342;Corporate Desk;Economy;Basic;$262,80;$12,00;0;0;Changed
BKG008153;2025-01-19;CUST0084;FLT00342;Travel Agency;Economy;Standard;$210,00;$0,00;0;1;Flown
BKG008154;2024-12-14;CUST0299;FLT00342;Corporate Desk;Economy;Standard;$280,00;$12,00;0;0;Flown
BKG008155;2025-01-04;CUST0147;FLT00342;Mobile App;Premium Economy;Flex;$339,84;$18,00;1;0;Flown
BKG008156;2024-12-11;CUST0059;FLT00342;Corporate Desk;Economy;Flex;$245,44;$0,00;0;1;Flown
BKG008157;2024-12-09;CUST0140;FLT00342;Web;Economy;Flex;$286,74;$18,00;1;1;Flown
BKG008158;2024-12-24;CUST0139;FLT00342;Mobile App;Economy;Standard;$140,00;$12,00;0;1;Confirmed
BKG008159;2025-01-06;CUST0281;FLT00342;Mobile App;Business;Standard;$506,40;$36,00;2;0;Flown
BKG008160;2025-01-14;CUST0007;FLT00342;Web;Economy;Basic;$185,40;$36,00;2;0;Confirmed
BKG008161;2025-01-09;CUST0053;FLT00342;Travel Agency;Economy;Flex;$208,86;$30,00;1;0;Flown
BKG008162;2025-01-15;CUST0088;FLT00342;Corporate Desk;Economy;Basic;$133,20;$48,00;2;0;Confirmed
BKG008163;2024-12-06;CUST0184;FLT00342;Corporate Desk;Business;Standard;$660,00;$36,00;2;0;Flown
BKG008164;2025-01-20;CUST0292;FLT00342;Mobile App;Economy;Standard;$165,00;$18,00;1;1;Flown
BKG008165;2025-01-11;CUST0270;FLT00342;Travel Agency;Premium Economy;Basic;$206,55;$18,00;1;0;Confirmed
BKG008166;2024-12-23;CUST0020;FLT00342;Web;Economy;Standard;$297,00;$36,00;2;0;Flown
BKG008167;2025-01-15;CUST0256;FLT00342;Corporate Desk;Economy;Flex;$362,26;$30,00;1;0;Flown
BKG008168;2025-01-09;CUST0007;FLT00342;Mobile App;Economy;Basic;$287,10;$30,00;1;1;Flown
BKG008169;2025-01-09;CUST0257;FLT00342;Mobile App;Business;Basic;$421,20;$36,00;2;0;Confirmed
BKG008170;2024-12-06;CUST0157;FLT00342;Corporate Desk;Premium Economy;Basic;$329,40;$18,00;1;1;Flown
BKG008171;2024-12-08;CUST0147;FLT00342;Corporate Desk;Premium Economy;Flex;$440,73;$18,00;1;1;Flown
BKG008172;2024-12-26;CUST0144;FLT00342;Web;Economy;Standard;$176,00;$18,00;1;1;Flown
BKG008173;2025-01-19;CUST0105;FLT00342;Web;Economy;Flex;$339,84;$36,00;2;1;Flown
BKG008174;2025-01-02;CUST0153;FLT00342;Travel Agency;Economy;Flex;$414,18;$30,00;1;0;Flown
BKG008175;2025-01-01;CUST0211;FLT00342;Travel Agency;Economy;Standard;$244,00;$48,00;2;0;Flown
BKG008176;2025-01-07;CUST0013;FLT00343;Travel Agency;Economy;Flex;$319,78;$30,00;1;0;Flown
BKG008177;2024-12-28;CUST0115;FLT00343;Mobile App;Economy;Standard;$150,00;$18,00;1;1;Flown
BKG008178;2025-01-11;CUST0003;FLT00343;Web;Economy;Basic;$252,90;$18,00;1;0;Flown
BKG008179;2024-12-20;CUST0079;FLT00343;Mobile App;Economy;Basic;$117,90;$12,00;0;1;Flown
BKG008180;2024-11-28;CUST0129;FLT00343;Web;Economy;Standard;$177,00;$18,00;1;1;Flown
BKG008181;2024-12-30;CUST0211;FLT00343;Mobile App;Economy;Standard;$251,00;$30,00;1;1;Flown
BKG008182;2024-12-01;CUST0191;FLT00343;Web;Economy;Basic;$168,30;$0,00;0;1;Flown
BKG008183;2024-12-05;CUST0037;FLT00343;Travel Agency;Business;Basic;$771,12;$18,00;1;0;Flown
BKG008184;2025-01-06;CUST0077;FLT00343;Web;Economy;Standard;$272,00;$18,00;1;0;Flown
BKG008185;2024-12-18;CUST0186;FLT00343;Mobile App;Economy;Flex;$188,80;$48,00;2;1;Flown
BKG008186;2025-01-19;CUST0016;FLT00343;Travel Agency;Premium Economy;Flex;$276,12;$18,00;1;1;Flown
BKG008187;2024-12-09;CUST0175;FLT00343;Travel Agency;Premium Economy;Standard;$250,50;$36,00;2;1;Flown
BKG008188;2025-01-16;CUST0239;FLT00343;Travel Agency;Economy;Basic;$111,60;$30,00;1;1;Flown
BKG008189;2024-11-27;CUST0223;FLT00343;Mobile App;Premium Economy;Standard;$450,00;$18,00;1;1;Flown
BKG008190;2024-12-11;CUST0155;FLT00343;Corporate Desk;Economy;Basic;$230,40;$18,00;1;0;Flown
BKG008191;2025-01-17;CUST0017;FLT00343;Corporate Desk;Premium Economy;Basic;$394,20;$18,00;1;0;Flown
BKG008192;2024-12-10;CUST0023;FLT00343;Travel Agency;Premium Economy;Basic;$336,15;$36,00;2;1;Flown
BKG008193;2025-01-07;CUST0197;FLT00343;Mobile App;Economy;Standard;$316,00;$30,00;1;0;Flown
BKG008194;2025-01-19;CUST0242;FLT00343;Travel Agency;Economy;Flex;$238,36;$30,00;1;0;Flown
BKG008195;2024-12-13;CUST0176;FLT00343;Web;Economy;Standard;$315,00;$36,00;2;1;Flown
BKG008196;2024-12-05;CUST0001;FLT00343;Travel Agency;Business;Flex;$798,62;$18,00;1;1;Flown
BKG008197;2024-12-02;CUST0030;FLT00343;Corporate Desk;Economy;Basic;$288,00;$18,00;1;1;Flown
BKG008198;2024-12-28;CUST0205;FLT00343;Web;Economy;Basic;$164,70;$0,00;0;1;Flown
BKG008199;2024-12-06;CUST0236;FLT00343;Travel Agency;Economy;Standard;$272,00;$30,00;1;1;Flown
BKG008200;2024-12-11;CUST0034;FLT00343;Web;Economy;Standard;$341,00;$18,00;1;1;Flown
BKG008201;2024-12-22;CUST0107;FLT00344;Web;Economy;Standard;$177,00;$36,00;2;1;Flown
BKG008202;2025-01-06;CUST0181;FLT00344;Travel Agency;Economy;Basic;$177,30;$48,00;2;1;Confirmed
BKG008203;2024-12-28;CUST0102;FLT00344;Mobile App;Economy;Basic;$235,80;$48,00;2;0;Flown
BKG008204;2024-12-06;CUST0163;FLT00344;Corporate Desk;Business;Standard;$609,60;$18,00;1;0;Flown
BKG008205;2024-12-08;CUST0089;FLT00344;Mobile App;Economy;Standard;$145,00;$18,00;1;1;Flown
BKG008206;2024-11-24;CUST0147;FLT00344;Corporate Desk;Economy;Basic;$238,50;$36,00;2;1;Flown
BKG008207;2024-12-10;CUST0227;FLT00344;Web;Premium Economy;Basic;$217,35;$36,00;2;1;Flown
BKG008208;2025-01-11;CUST0185;FLT00344;Travel Agency;Economy;Basic;$180,90;$0,00;0;1;Flown
BKG008209;2024-12-13;CUST0192;FLT00344;Web;Business;Standard;$549,60;$36,00;2;1;Flown
BKG008210;2025-01-02;CUST0212;FLT00344;Travel Agency;Economy;Flex;$213,58;$18,00;1;1;Flown
BKG008211;2024-11-23;CUST0221;FLT00344;Corporate Desk;Economy;Flex;$214,76;$30,00;1;1;Flown
